time,note,subject,measure,value
2018-08-01,当月同比,食品城市居民消费价格指数,%,101.0
2018-08-01,当月同比,非食品城市居民消费价格指数,%,102.4
2018-08-01,(后)当月同比,电信业务总量,%,206.96416497633535
2018-08-01,(后)当月同比,办公楼竣工面积,%,-1785.7142857142783
2018-08-01,当月同比,消费品城市居民消费价格指数,%,101.5
2018-08-01,当月同比,服务项目城市居民消费价格指数,%,103.2
2018-08-01,当月同比,食品烟酒类城市居民消费价格指数,%,101.2
2018-08-01,当月同比,衣着类城市居民消费价格指数,%,101.6
2018-08-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,100.8
2018-08-01,当月同比,医疗保健类城市居民消费价格指数,%,102.5
2018-08-01,(后)当月同比,房地产施工面积,%,-20.484462592567166
2018-08-01,(后)当月同比,办公楼销售额,%,-54.211793020457286
2018-08-01,(后)当月同比,办公楼销售面积,%,-49.74433893352814
2018-08-01,当月同比,有色金属材料及电线类购进价格指数,%,102.0
2018-08-01,当月同比,工业生产者购进价格指数,%,102.8
2018-08-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.2
2018-08-01,当月同比,建筑材料及非金属类购进价格指数,%,113.4
2018-08-01,当月同比,衣着类工业生产者出厂价格指数,%,100.0
2018-08-01,当月同比,生活资料工业生产者出厂价格指数,%,99.8
2018-08-01,当月同比,加工工业工业生产者出厂价格指数,%,102.8
2018-08-01,当月同比,原材料工业工业生产者出厂价格指数,%,107.1
2018-08-01,当月同比,采掘工业工业生产者出厂价格指数,%,103.9
2018-08-01,当月同比,生产资料工业生产者出厂价格指数,%,103.4
2018-08-01,当月同比,工业生产者出厂价格指数,%,102.3
2018-08-01,当月同比,食品类工业生产者出厂价格指数,%,100.4
2018-08-01,当月同比,木材及纸浆类购进价格指数,%,106.0
2018-08-01,(后)当月同比,商品住宅新开工面积,%,-23.50369872225957
2018-08-01,(后)当月同比,办公楼施工面积,%,58.97771952817828
2018-08-01,(后)当月同比,规模以上工业企业单位数,%,-81.4814814814815
2018-08-01,(后)当月同比,个人所得税,%,32.70321361058597
2018-08-01,(后)当月同比,金融机构人民币中长期贷款余额,%,146.45968489342508
2018-08-01,(后)当月同比,办公楼新开工面积,%,-8.78112712975092
2018-08-01,(后)当月同比,医疗卫生支出,%,17.457627118643828
2018-08-01,(后)当月同比,商业营业用房新开工面积,%,14.634146341463449
2018-08-01,(后)当月同比,商业营业用房施工面积,%,-12.57057455994708
2018-08-01,(后)当月同比,一般公共服务支出,%,8.867204072974255
2018-08-01,(后)当月同比,实际利用外资额,%,149.47916666666637
2018-08-01,(后)当月同比,商业营业用房销售额,%,-21.257197696737073
2018-08-01,(后)当月同比,财产险保费收入,%,14.686346863468703
2018-08-01,(后)当月同比,社保和就业支出,%,28.056551174830837
2018-08-01,(后)当月同比,商业营业用房竣工面积,%,28.941441441441484
2018-08-01,当月同比,化工原料类购进价格指数,%,104.7
2018-08-01,(后)当月同比,商业营业用房销售面积,%,-20.85956747878459
2018-09-01,(后)当月同比,保险保费收入,%,15.271389144434133
2018-09-01,(后)当月同比,办公楼新开工面积,%,237.35891647855541
2018-09-01,(后)当月同比,邮政业务总量,%,36.43122676579913
2018-09-01,(后)当月同比,房地产新开工面积,%,38.8796030754615
2018-09-01,(后)当月同比,规模以上工业企业单位数,%,-66.66666666666667
2018-09-01,(后)当月同比,商品房销售额,%,17.642203018186464
2018-09-01,(后)当月同比,商品住宅新开工面积,%,39.92162504030359
2018-09-01,(后)当月同比,金融机构本外币存款余额,%,572.6233213668535
2018-09-01,(后)当月同比,商业营业用房销售面积,%,-19.401709401709343
2018-09-01,(后)当月同比,办公楼销售面积,%,-46.259541984732756
2018-09-01,(后)当月同比,城市维护建设税,%,18.989547038327693
2018-09-01,(后)当月同比,金融机构人民币贷款余额,%,0.8579852254269937
2018-09-01,(后)当月同比,办公楼销售额,%,-14.247069431920757
2018-09-01,(后)当月同比,商业营业用房销售额,%,-19.310663178950627
2018-09-01,(后)当月同比,住宅商品房销售额,%,27.962925784648363
2018-09-01,(后)当月同比,农林水事务支出,%,-14.65553235908149
2018-09-01,(后)当月同比,商业营业用房竣工面积,%,-63.08148148148146
2018-09-01,(后)当月同比,商品住宅施工面积,%,62.658211399017574
2018-09-01,(后)当月同比,对外承包工程营业额,%,8.333333333333147
2018-09-01,(后)当月同比,公共财政预算支出,%,-15.105853284166049
2018-09-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,-33.333333333333336
2018-09-01,(后)当月同比,商品房销售面积,%,-3.3796727534755377
2018-09-01,(后)当月同比,财产险保费收入,%,12.45059288537551
2018-09-01,(后)当月同比,国际旅游人数,%,-9.384298466468287
2018-09-01,(后)当月同比,房地产竣工面积,%,-8.812742700992526
2018-09-01,(后)当月同比,商品住宅竣工面积,%,11.019567456230606
2018-09-01,(后)当月同比,医疗卫生支出,%,-7.223535592329766
2018-09-01,(后)当月同比,城乡社区事务支出,%,-40.8368802829566
2018-09-01,(后)当月同比,办公楼施工面积,%,56.083550913838835
2018-09-01,当月同比,燃料、动力类购进价格指数,%,103.5
2018-09-01,(后)当月同比,办公楼竣工面积,%,0.40849673202618675
2018-09-01,(后)当月同比,金融机构本外币贷款余额,%,32.75447042640833
2018-09-01,(后)当月同比,保险赔付支出,%,15.87155963302742
2018-09-01,(后)当月同比,商业营业用房新开工面积,%,-19.452697419859177
2018-09-01,(后)当月同比,公共财政预算收入,%,-7.77968145186877
2018-09-01,(后)当月同比,财产险赔付支出,%,13.151658767772577
2018-09-01,(后)当月同比,商业营业用房施工面积,%,-31.725918103953955
2018-09-01,(后)当月同比,教育支出,%,-6.994082840236715
2018-09-01,(后)当月同比,非税收入,%,-13.464422596233938
2018-09-01,当月同比,城市居民消费价格指数,%,102.3
2018-09-01,当月同比,生产资料工业生产者出厂价格指数,%,103.1
2018-09-01,当月同比,消费品城市居民消费价格指数,%,102.2
2018-09-01,当月同比,服务项目城市居民消费价格指数,%,102.4
2018-09-01,当月同比,食品烟酒类城市居民消费价格指数,%,102.4
2018-09-01,当月同比,衣着类城市居民消费价格指数,%,102.4
2018-09-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,100.6
2018-09-01,当月同比,医疗保健类城市居民消费价格指数,%,102.9
2018-09-01,当月同比,工业生产者出厂价格指数,%,102.1
2018-09-01,(后)当月同比,个人所得税,%,33.53535353535393
2018-09-01,当月同比,原材料工业工业生产者出厂价格指数,%,104.4
2018-09-01,(后)当月同比,企业所得税,%,-56.59340659340722
2018-09-01,当月同比,加工工业工业生产者出厂价格指数,%,102.8
2018-09-01,当月同比,生活资料工业生产者出厂价格指数,%,99.8
2018-09-01,当月同比,非食品城市居民消费价格指数,%,102.2
2018-09-01,当月同比,食品类工业生产者出厂价格指数,%,100.8
2018-09-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.1
2018-09-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.6
2018-09-01,当月同比,工业生产者购进价格指数,%,102.5
2018-09-01,当月同比,黑色金属材料类购进价格指数,%,103.4
2018-09-01,当月同比,有色金属材料及电线类购进价格指数,%,99.5
2018-09-01,(后)当月同比,人身险保费收入,%,16.334864726901422
2018-09-01,(后)当月同比,对外承包工程合同额,%,6500.000000000142
2018-09-01,(后)当月同比,金融机构人民币个人贷款及透支,%,11.191440138808794
2018-09-01,(后)当月同比,人身险赔付支出,%,17.589820359281493
2018-09-01,(后)当月同比,实际利用外商直接投资额,%,-49.320148331273174
2018-09-01,(后)当月同比,旅游外汇收入,%,-8.407079646017745
2018-09-01,(后)当月同比,税收收入,%,-4.273854668443122
2018-09-01,当月同比,衣着类工业生产者出厂价格指数,%,100.2
2018-09-01,当月同比,食品城市居民消费价格指数,%,102.7
2018-09-01,(后)当月同比,房地产施工面积,%,51.71012350891997
2018-09-01,当月同比,化工原料类购进价格指数,%,104.6
2018-09-01,当月同比,其它工业原材料及半成品类购进价格指数,%,101.6
2018-09-01,当月同比,农副产品类购进价格指数,%,101.1
2018-09-01,(后)当月同比,住宅商品房销售面积,%,0.6635916626779093
2018-09-01,(后)当月同比,金融机构人民币短期贷款余额,%,-14.535418583256144
2018-09-01,当月同比,纺织原料类购进价格指数,%,100.1
2018-09-01,(后)当月同比,文体与传媒支出,%,-19.318181818181813
2018-09-01,(后)当月同比,契税,%,30.541516245487045
2018-09-01,(后)当月同比,电信业务总量,%,178.0830039525691
2018-09-01,当月同比,木材及纸浆类购进价格指数,%,103.8
2018-09-01,(后)当月同比,增值税,%,-82.36096584966579
2018-09-01,(后)当月同比,社保和就业支出,%,12.543505499094977
2018-09-01,当月同比,建筑材料及非金属类购进价格指数,%,112.9
2018-09-01,(后)当月同比,金融机构人民币存款余额,%,759.4410139746408
2018-09-01,(后)当月同比,金融机构人民币中长期贷款余额,%,-8.155988012594339
2018-09-01,(后)当月同比,规模以上大中型工业企业单位数,%,0.0
2018-09-01,(后)当月同比,实际利用外资额,%,-45.76996197718629
2018-09-01,(后)当月同比,一般公共服务支出,%,4.9284984678242605
2018-09-01,当月同比,采掘工业工业生产者出厂价格指数,%,104.0
2018-10-01,(后)当月同比,旅游外汇收入,%,6.859205776173338
2018-10-01,(后)当月同比,金融机构人民币个人贷款及透支,%,-48.59005704971435
2018-10-01,当月同比,木材及纸浆类购进价格指数,%,102.4
2018-10-01,当月同比,纺织原料类购进价格指数,%,100.3
2018-10-01,(后)当月同比,商品住宅新开工面积,%,79.16048925129726
2018-10-01,当月同比,其它工业原材料及半成品类购进价格指数,%,101.5
2018-10-01,(后)当月同比,农林水事务支出,%,-5.1756885090218585
2018-10-01,当月同比,农副产品类购进价格指数,%,101.2
2018-10-01,(后)当月同比,实际利用外商直接投资额,%,386.6666666666687
2018-10-01,(后)当月同比,人身险保费收入,%,17.336512261580705
2018-10-01,当月同比,建筑材料及非金属类购进价格指数,%,113.6
2018-10-01,(后)当月同比,房地产新开工面积,%,59.78020748860489
2018-10-01,(后)当月同比,办公楼施工面积,%,48.78048780487718
2018-10-01,(后)当月同比,办公楼销售额,%,-76.96514012303483
2018-10-01,(后)当月同比,房地产竣工面积,%,-28.6625598048719
2018-10-01,(后)当月同比,医疗卫生支出,%,29.178743961352428
2018-10-01,(后)当月同比,一般公共服务支出,%,-31.13890717577329
2018-10-01,(后)当月同比,商业营业用房新开工面积,%,20.28934368383912
2018-10-01,(后)当月同比,财产险保费收入,%,15.175097276264736
2018-10-01,(后)当月同比,商业营业用房施工面积,%,52.83824157063528
2018-10-01,(后)当月同比,社保和就业支出,%,53.28438948995393
2018-10-01,当月同比,化工原料类购进价格指数,%,104.5
2018-10-01,(后)当月同比,商业营业用房竣工面积,%,-42.01129943502831
2018-10-01,(后)当月同比,办公楼新开工面积,%,-1842.8571428571595
2018-10-01,(后)当月同比,个人所得税,%,12.260536398467291
2018-10-01,(后)当月同比,金融机构人民币中长期贷款余额,%,-55.6550580431163
2018-10-01,(后)当月同比,规模以上工业企业单位数,%,13.636363636363647
2018-10-01,(后)当月同比,电信业务总量,%,173.91538185729658
2018-10-01,(后)当月同比,办公楼竣工面积,%,-95.02630320420855
2018-10-01,(后)当月同比,商业营业用房销售面积,%,-42.19815483353393
2018-10-01,(后)当月同比,实际利用外资额,%,359.8591549295765
2018-10-01,(后)当月同比,办公楼销售面积,%,-43.24090121317157
2018-10-01,(后)当月同比,商业营业用房销售额,%,-46.71680117388111
2018-10-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2018-10-01,(后)当月同比,财产险赔付支出,%,20.8683473389355
2018-10-01,(后)当月同比,房地产施工面积,%,71.74791984061866
2018-10-01,(后)当月同比,金融机构人民币短期贷款余额,%,660.4203152364238
2018-10-01,(后)当月同比,非税收入,%,-25.810185185185
2018-10-01,当月同比,加工工业工业生产者出厂价格指数,%,102.5
2018-10-01,(后)当月同比,国际旅游人数,%,4.823461315840238
2018-10-01,(后)当月同比,企业所得税,%,-6.39950295122701
2018-10-01,(后)当月同比,金融机构本外币存款余额,%,-179.84115590339584
2018-10-01,(后)当月同比,文体与传媒支出,%,-16.428571428571292
2018-10-01,当月同比,生活资料工业生产者出厂价格指数,%,99.9
2018-10-01,(后)当月同比,教育支出,%,7.207989578810614
2018-10-01,(后)当月同比,商品住宅施工面积,%,93.04163168551524
2018-10-01,当月同比,食品类工业生产者出厂价格指数,%,101.0
2018-10-01,当月同比,衣着类工业生产者出厂价格指数,%,100.2
2018-10-01,(后)当月同比,城乡社区事务支出,%,111.22164743334633
2018-10-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.4
2018-10-01,(后)当月同比,保险保费收入,%,16.627190904784417
2018-10-01,(后)当月同比,金融机构本外币贷款余额,%,-16.060033089104596
2018-10-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.6
2018-10-01,(后)当月同比,保险赔付支出,%,19.379844961240302
2018-10-01,当月同比,工业生产者购进价格指数,%,102.2
2018-10-01,当月同比,燃料、动力类购进价格指数,%,102.8
2018-10-01,当月同比,生产资料工业生产者出厂价格指数,%,102.7
2018-10-01,当月同比,城市居民消费价格指数,%,102.6
2018-10-01,(后)当月同比,邮政业务总量,%,41.30952380952388
2018-10-01,(后)当月同比,对外承包工程营业额,%,-88.11369509043928
2018-10-01,(后)当月同比,住宅商品房销售面积,%,-4.785759965892266
2018-10-01,(后)当月同比,金融机构人民币存款余额,%,-177.80161476355175
2018-10-01,(后)当月同比,契税,%,4.098360655737765
2018-10-01,当月同比,工业生产者出厂价格指数,%,101.9
2018-10-01,当月同比,采掘工业工业生产者出厂价格指数,%,104.5
2018-10-01,(后)当月同比,公共财政预算支出,%,22.175445982213237
2018-10-01,(后)当月同比,税收收入,%,1.3064133016626567
2018-10-01,当月同比,食品城市居民消费价格指数,%,104.6
2018-10-01,(后)当月同比,商品住宅竣工面积,%,-3.5798816568048397
2018-10-01,(后)当月同比,金融机构人民币贷款余额,%,-32.76159921026227
2018-10-01,(后)当月同比,人身险赔付支出,%,18.315018315018182
2018-10-01,当月同比,黑色金属材料类购进价格指数,%,103.1
2018-10-01,(后)当月同比,商品房销售面积,%,-13.669528343068627
2018-10-01,当月同比,有色金属材料及电线类购进价格指数,%,98.1
2018-10-01,(后)当月同比,对外承包工程合同额,%,-50.534759358288724
2018-10-01,(后)当月同比,城市维护建设税,%,6.235565819861333
2018-10-01,当月同比,消费品城市居民消费价格指数,%,102.7
2018-10-01,当月同比,非食品城市居民消费价格指数,%,102.2
2018-10-01,当月同比,服务项目城市居民消费价格指数,%,102.5
2018-10-01,当月同比,食品烟酒类城市居民消费价格指数,%,103.7
2018-10-01,当月同比,原材料工业工业生产者出厂价格指数,%,103.5
2018-10-01,(后)当月同比,公共财政预算收入,%,-2.46395523993983
2018-10-01,(后)当月同比,商品房销售额,%,-6.125311274579981
2018-10-01,(后)当月同比,住宅商品房销售额,%,8.782073083172648
2018-10-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,-122.22222222222223
2018-10-01,当月同比,衣着类城市居民消费价格指数,%,101.8
2018-10-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,101.3
2018-10-01,当月同比,医疗保健类城市居民消费价格指数,%,103.7
2018-10-01,(后)当月同比,增值税,%,-6.28019323671497
2018-11-01,(后)当月同比,契税,%,16.74454828660441
2018-11-01,(后)当月同比,实际利用外资额,%,86.43478260869564
2018-11-01,(后)当月同比,城市维护建设税,%,4.7473200612557775
2018-11-01,(后)当月同比,金融机构人民币贷款余额,%,16.27577021079425
2018-11-01,(后)当月同比,金融机构本外币存款余额,%,-18.880919752975956
2018-11-01,(后)当月同比,增值税,%,-8.008763388510276
2018-11-01,(后)当月同比,办公楼销售额,%,-48.943985307621716
2018-11-01,(后)当月同比,金融机构人民币短期贷款余额,%,1479.1366906470969
2018-11-01,(后)当月同比,邮政业务总量,%,38.75878220140498
2018-11-01,(后)当月同比,财产险保费收入,%,13.108371187540225
2018-11-01,(后)当月同比,财产险赔付支出,%,4.0130151843818185
2018-11-01,(后)当月同比,城乡社区事务支出,%,326.5486725663707
2018-11-01,(后)当月同比,商品住宅施工面积,%,36.34285374977806
2018-11-01,(后)当月同比,商品住宅新开工面积,%,21.383256326159227
2018-11-01,(后)当月同比,商品住宅竣工面积,%,-67.21795699696251
2018-11-01,(后)当月同比,实际利用外商直接投资额,%,286.8421052631586
2018-11-01,(后)当月同比,商品房销售面积,%,-25.101881133244184
2018-11-01,(后)当月同比,房地产新开工面积,%,16.27558662006987
2018-11-01,(后)当月同比,商业营业用房销售额,%,-29.829028737722783
2018-11-01,(后)当月同比,商品房销售额,%,-0.46241888508494755
2018-11-01,(后)当月同比,商业营业用房销售面积,%,-44.800851322590475
2018-11-01,(后)当月同比,非税收入,%,26.031623602004906
2018-11-01,(后)当月同比,金融机构人民币个人贷款及透支,%,-24.7932120177174
2018-11-01,(后)当月同比,金融机构人民币中长期贷款余额,%,26.159034771042933
2018-11-01,(后)当月同比,商业营业用房竣工面积,%,-67.65126250595522
2018-11-01,(后)当月同比,对外承包工程合同额,%,-92.94871794871798
2018-11-01,(后)当月同比,商业营业用房施工面积,%,-30.60257278266748
2018-11-01,(后)当月同比,金融机构本外币贷款余额,%,21.750933152358897
2018-11-01,(后)当月同比,商业营业用房新开工面积,%,-28.749356664951144
2018-11-01,(后)当月同比,对外承包工程营业额,%,-87.14859437751004
2018-11-01,(后)当月同比,医疗卫生支出,%,22.71557271557296
2018-11-01,(后)当月同比,金融机构人民币存款余额,%,7.264846681328896
2018-11-01,(后)当月同比,国际旅游人数,%,4.689244510606594
2018-11-01,(后)当月同比,房地产竣工面积,%,-65.38182267608028
2018-11-01,(后)当月同比,住宅商品房销售额,%,5.701319868332799
2018-11-01,当月同比,木材及纸浆类购进价格指数,%,101.9
2018-11-01,(后)当月同比,办公楼新开工面积,%,406.8403908794789
2018-11-01,当月同比,化工原料类购进价格指数,%,104.1
2018-11-01,当月同比,燃料、动力类购进价格指数,%,102.1
2018-11-01,当月同比,城市居民消费价格指数,%,102.4
2018-11-01,(后)当月同比,规模以上工业企业单位数,%,-25.806451612903224
2018-11-01,当月同比,食品城市居民消费价格指数,%,104.0
2018-11-01,当月同比,非食品城市居民消费价格指数,%,102.0
2018-11-01,当月同比,消费品城市居民消费价格指数,%,102.3
2018-11-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2018-11-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,2000.0
2018-11-01,(后)当月同比,公共财政预算收入,%,9.904355386926088
2018-11-01,当月同比,服务项目城市居民消费价格指数,%,102.6
2018-11-01,当月同比,有色金属材料及电线类购进价格指数,%,97.8
2018-11-01,当月同比,衣着类工业生产者出厂价格指数,%,100.0
2018-11-01,当月同比,生产资料工业生产者出厂价格指数,%,102.4
2018-11-01,当月同比,衣着类城市居民消费价格指数,%,101.6
2018-11-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,101.9
2018-11-01,当月同比,医疗保健类城市居民消费价格指数,%,104.6
2018-11-01,当月同比,黑色金属材料类购进价格指数,%,102.5
2018-11-01,当月同比,工业生产者出厂价格指数,%,101.7
2018-11-01,当月同比,采掘工业工业生产者出厂价格指数,%,106.5
2018-11-01,(后)当月同比,农林水事务支出,%,-7.392316647264163
2018-11-01,当月同比,原材料工业工业生产者出厂价格指数,%,102.6
2018-11-01,当月同比,工业生产者购进价格指数,%,102.0
2018-11-01,当月同比,加工工业工业生产者出厂价格指数,%,102.3
2018-11-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.6
2018-11-01,(后)当月同比,保险保费收入,%,18.490917559385345
2018-11-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.2
2018-11-01,当月同比,生活资料工业生产者出厂价格指数,%,99.9
2018-11-01,当月同比,食品烟酒类城市居民消费价格指数,%,103.2
2018-11-01,当月同比,纺织原料类购进价格指数,%,100.0
2018-11-01,当月同比,建筑材料及非金属类购进价格指数,%,115.3
2018-11-01,(后)当月同比,保险赔付支出,%,-3.2883642495784238
2018-11-01,(后)当月同比,电信业务总量,%,143.63742861326685
2018-11-01,(后)当月同比,办公楼销售面积,%,-52.5889967637541
2018-11-01,(后)当月同比,社保和就业支出,%,-58.752111486486555
2018-11-01,(后)当月同比,公共财政预算支出,%,18.574626139423312
2018-11-01,(后)当月同比,一般公共服务支出,%,51.82960131075889
2018-11-01,(后)当月同比,办公楼竣工面积,%,-16.907437132156222
2018-11-01,(后)当月同比,个人所得税,%,-13.182674199623278
2018-11-01,(后)当月同比,房地产施工面积,%,30.30213218501041
2018-11-01,(后)当月同比,人身险保费收入,%,21.50381402106756
2018-11-01,(后)当月同比,文体与传媒支出,%,31.042654028435912
2018-11-01,(后)当月同比,税收收入,%,5.757184050910014
2018-11-01,(后)当月同比,教育支出,%,21.159552613558375
2018-11-01,(后)当月同比,办公楼施工面积,%,279.9755799755828
2018-11-01,(后)当月同比,旅游外汇收入,%,9.482758620689612
2018-11-01,(后)当月同比,人身险赔付支出,%,-7.931034482758658
2018-11-01,当月同比,农副产品类购进价格指数,%,101.6
2018-11-01,(后)当月同比,住宅商品房销售面积,%,-24.926504409735315
2018-11-01,当月同比,其它工业原材料及半成品类购进价格指数,%,101.4
2018-11-01,当月同比,食品类工业生产者出厂价格指数,%,101.0
2018-11-01,(后)当月同比,企业所得税,%,244.4751381215465
2018-12-01,当月同比,化工原料类购进价格指数,%,103.0
2018-12-01,当月同比,食品城市居民消费价格指数,%,104.1
2018-12-01,(后)当月同比,国际旅游人数,%,9.094616639477815
2018-12-01,(后)当月同比,保险赔付支出,%,3.906600808262395
2018-12-01,(后)当月同比,金融机构本外币贷款余额,%,-16.64243011795018
2018-12-01,当月同比,农副产品类购进价格指数,%,102.1
2018-12-01,当月同比,建筑材料及非金属类购进价格指数,%,112.7
2018-12-01,当月同比,城市居民消费价格指数,%,102.2
2018-12-01,当月同比,纺织原料类购进价格指数,%,100.2
2018-12-01,当月同比,木材及纸浆类购进价格指数,%,101.8
2018-12-01,当月同比,其它工业原材料及半成品类购进价格指数,%,101.1
2018-12-01,当月同比,采掘工业工业生产者出厂价格指数,%,106.3
2018-12-01,(后)当月同比,对外承包工程营业额,%,-12.328767123287765
2018-12-01,当月同比,有色金属材料及电线类购进价格指数,%,98.3
2018-12-01,(后)当月同比,教育支出,%,13.187940987812663
2018-12-01,(后)当月同比,非税收入,%,-8.27897046613677
2018-12-01,(后)当月同比,房地产施工面积,%,104.987517926382
2018-12-01,(后)当月同比,保险保费收入,%,8.26393337604101
2018-12-01,(后)当月同比,电信业务总量,%,130.45829390293355
2018-12-01,(后)当月同比,社保和就业支出,%,90.33074281583265
2018-12-01,(后)当月同比,一般公共服务支出,%,-25.52342971086742
2018-12-01,(后)当月同比,个人所得税,%,-12.520325203252192
2018-12-01,(后)当月同比,金融机构人民币中长期贷款余额,%,295.8296164139103
2018-12-01,(后)当月同比,金融机构人民币个人贷款及透支,%,30.46066252588151
2018-12-01,(后)当月同比,人身险保费收入,%,10.650224215246729
2018-12-01,(后)当月同比,实际利用外商直接投资额,%,652.4999999999992
2018-12-01,(后)当月同比,旅游外汇收入,%,21.126760563380298
2018-12-01,(后)当月同比,税收收入,%,-1.600454951661412
2018-12-01,(后)当月同比,人身险赔付支出,%,5.8149058149058686
2018-12-01,(后)当月同比,对外承包工程合同额,%,-13.333333333333442
2018-12-01,(后)当月同比,企业所得税,%,-12.80000000000049
2018-12-01,(后)当月同比,住宅商品房销售面积,%,3.8204972710733864
2018-12-01,(后)当月同比,金融机构人民币存款余额,%,-98.26505165657278
2018-12-01,(后)当月同比,契税,%,6.899109792284919
2018-12-01,(后)当月同比,文体与传媒支出,%,-15.325077399380781
2018-12-01,(后)当月同比,金融机构人民币短期贷款余额,%,-128.37862821223948
2018-12-01,(后)当月同比,增值税,%,20.612551672303823
2018-12-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2018-12-01,(后)当月同比,住宅商品房销售额,%,17.824941045914812
2018-12-01,(后)当月同比,金融机构人民币贷款余额,%,-20.337372297460867
2018-12-01,(后)当月同比,城市维护建设税,%,2.244389027431515
2018-12-01,(后)当月同比,金融机构本外币存款余额,%,-92.6841974134215
2018-12-01,(后)当月同比,邮政业务总量,%,34.45620789220403
2018-12-01,(后)当月同比,城乡社区事务支出,%,-201.4420062695926
2018-12-01,当月同比,非食品城市居民消费价格指数,%,101.8
2018-12-01,当月同比,燃料、动力类购进价格指数,%,102.0
2018-12-01,(后)当月同比,商品房销售额,%,8.985814616507737
2018-12-01,当月同比,生活资料工业生产者出厂价格指数,%,99.7
2018-12-01,当月同比,食品类工业生产者出厂价格指数,%,101.1
2018-12-01,当月同比,衣着类工业生产者出厂价格指数,%,99.8
2018-12-01,当月同比,一般日用品工业生产者出厂价格指数,%,99.1
2018-12-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.3
2018-12-01,当月同比,工业生产者购进价格指数,%,101.5
2018-12-01,(后)当月同比,商品住宅新开工面积,%,-3.088403812292173
2018-12-01,(后)当月同比,财产险保费收入,%,5.082212257100194
2018-12-01,(后)当月同比,农林水事务支出,%,-3.5834896810506778
2018-12-01,(后)当月同比,财产险赔付支出,%,1.5904572564613417
2018-12-01,(后)当月同比,房地产新开工面积,%,11.98779509848027
2018-12-01,(后)当月同比,商业营业用房销售额,%,-25.86730268863835
2018-12-01,(后)当月同比,医疗卫生支出,%,2.5946518400846275
2018-12-01,(后)当月同比,房地产竣工面积,%,68.77853155662402
2018-12-01,(后)当月同比,实际利用外资额,%,-14.202106905969513
2018-12-01,(后)当月同比,商业营业用房销售面积,%,-17.99541671692192
2018-12-01,(后)当月同比,商业营业用房新开工面积,%,-23.653363103544432
2018-12-01,(后)当月同比,商业营业用房竣工面积,%,17.316600690642623
2018-12-01,(后)当月同比,规模以上工业企业单位数,%,-25.806451612903224
2018-12-01,(后)当月同比,办公楼新开工面积,%,1198.7577639751555
2018-12-01,(后)当月同比,办公楼施工面积,%,702.6819923371972
2018-12-01,(后)当月同比,公共财政预算收入,%,-4.315332690453355
2018-12-01,当月同比,生产资料工业生产者出厂价格指数,%,102.0
2018-12-01,当月同比,食品烟酒类城市居民消费价格指数,%,103.4
2018-12-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,2000.0
2018-12-01,(后)当月同比,公共财政预算支出,%,14.541175598547241
2018-12-01,(后)当月同比,办公楼销售面积,%,-4.287003610108253
2018-12-01,(后)当月同比,商品房销售面积,%,4.787248787248788
2018-12-01,当月同比,消费品城市居民消费价格指数,%,102.0
2018-12-01,当月同比,服务项目城市居民消费价格指数,%,102.7
2018-12-01,(后)当月同比,商品住宅施工面积,%,53.283773964562165
2018-12-01,当月同比,衣着类城市居民消费价格指数,%,101.7
2018-12-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,101.8
2018-12-01,(后)当月同比,办公楼竣工面积,%,-85.255265976437
2018-12-01,(后)当月同比,商品住宅竣工面积,%,105.96950440151942
2018-12-01,(后)当月同比,商业营业用房施工面积,%,-120.51168945743306
2018-12-01,当月同比,原材料工业工业生产者出厂价格指数,%,102.3
2018-12-01,当月同比,工业生产者出厂价格指数,%,101.3
2018-12-01,当月同比,医疗保健类城市居民消费价格指数,%,104.0
2018-12-01,当月同比,加工工业工业生产者出厂价格指数,%,101.8
2018-12-01,当月同比,黑色金属材料类购进价格指数,%,100.7
2018-12-01,(后)当月同比,办公楼销售额,%,-0.9966777408637717
2019-01-01,(后)当月同比,实际利用外商直接投资额,%,5.4794520547945424
2019-01-01,(后)当月同比,企业所得税,%,1.1974872398900605
2019-01-01,(后)当月同比,商业营业用房新开工面积,%,-10.273125772732383
2019-01-01,当月同比,工业生产者出厂价格指数,%,
2019-01-01,当月同比,有色金属材料及电线类购进价格指数,%,
2019-01-01,(后)当月同比,住宅商品房销售面积,%,-8.808515260128157
