"","id","id2","comm_time"
"7962",1445535665,32282977,0.75
"7963",6861557988,65143964,15.08
"7964",1445539785,62164971,0.93
"7965",1446390332,97879483,2.07
"7966",1445531329,63513707,0.1
"7967",6806575384,1730468224783,4.63
"7968",1445899922,245694614,22.52
"7969",1445551792,79488301,3.17
"7970",1445536614,18780520,90.82
"7971",6863229908,44728549,25.03
"7972",6870802956,53405168,2.7
"7973",1446463630,20872833,2.43
"7974",1446136071,19163147,0.83
"7975",1446127315,40382793,1.18
"7976",1446249179,17667738,41.27
"7977",1446195371,79935817,97.85
"7978",1446041612,65225793,1.58
"7979",6842981042,46355472,0.28
"7980",6860200554,54289180,5.9
"7981",6866908375,79814003,5.85
"7982",6870697939,96204320,1.02
"7983",6813159908,63603875,32.38
"7984",6815096212,82567370,1.47
"7985",6835201943,20585221,3.48
"7986",1445522475,32491355,2.38
"7987",6820301503,26187017,9.13
"7988",6864610324,12716866,15.43
"7989",1445536097,70136941,70.65
"7990",6859344325,36097051,25.33
"7991",6805400457,51693348,5.85
"7992",1445827624,32590475,2.37
"7993",1449695452,2207023,13.47
"7994",1446489399,57376603,7.45
"7995",1445506194,78080392,0.48
"7996",6867360912,23722267,0.73
"7997",1445997742,90608155,7.45
"7998",1446102754,45666491,2.05
"7999",6851844313,34925598,17.3
"8000",1445841588,62501605,0.22
"8001",6868573954,98558038,1.93
"8002",6894067083,45115415,1.18
"8003",6804596076,95672162,0.97
"8004",1446586305,47573410,0.57
"8005",6869603984,31935571,6.52
"8006",1446320268,96838171,2.9
"8007",6847449919,33349457,1.83
"8008",6856098052,89079982,1.23
"8009",6804045503,62509622,10.77
"8010",6845860663,46173693,18.42
"8011",6860367968,49593537,0.77
"8012",6894151772,45873962,2.6
"8013",1446062156,75867,0.6
"8014",1446090369,12262702,1.02
"8015",6873976791,7494798,3.25
"8016",1445792610,84207184,2.25
"8017",6817821647,96458084,1.72
"8018",1445643852,75177335,2.38
"8019",6853137483,11033607,0.75
"8020",1446750624,57813178,1.43
"8021",6890869354,44435408,4.75
"8022",6862148301,15338,3.98
"8023",6884317161,54759872,2.1
"8024",6845083986,57236988,2.52
"8025",1446664283,40300276,7.07
"8026",1446235792,9159248,8.6
"8027",1446672796,46205652,1.27
"8028",6849769443,63833830,1.92
"8029",6858129033,43550984,0.57
"8030",1446098736,62202105,0.18
"8031",6803408723,78200496,3.58
"8032",6891778214,96206953,4.98
"8033",6888454891,65632860,1.43
"8034",6847954834,52095839,10.95
"8035",1446429343,59930714,0.52
"8036",6802023351,77954734,8.53
"8037",6879792914,64134283,26.67
"8038",6804594246,43586477,0.28
"8039",6861993942,24,2.9
"8040",6865537877,43802954,11.83
"8041",1445495055,83147441,5.12
"8042",6824651470,27726540,1.02
"8043",1445549808,58280828,1.93
"8044",1446298950,51725951,3.33
"8045",6827398613,46188866,43.1
"8046",6892033845,537224,0.98
"8047",1445891774,36058494,2.78
"8048",6842000341,29557962,1.38
"8049",1445538978,96833665,3.88
"8050",6893233465,37922350,6.3
"8051",6861034361,34025338,0.67
"8052",1445550594,59727335,3.47
"8053",6822863949,27515773,7.63
"8054",1445855304,54905959,0.23
"8055",6857995241,48794491,12.42
"8056",1446286928,45686235,12.92
"8057",1445859376,9771136,0.28
"8058",1445814721,63541096,1.82
"8059",6889316928,63515769,4.37
"8060",6870638275,98707254,3.87
"8061",6821214947,94708237,76.85
"8062",1445751618,96190480,3.08
"8063",1445539927,66113390,1.23
"8064",6856357900,51594333,18.92
"8065",1445498820,34188208,1.02
"8066",1445612295,96841040,0.27
"8067",1445556519,57255214,0.98
"8068",6869417732,83640991,4.92
"8069",6839215681,66122371,0.78
"8070",6881087248,84039227,8.07
"8071",6823449794,65256949,50.53
"8072",6854344580,62202157,0.13
"8073",6880573917,61535150,18.95
"8074",6877990145,17991655,0.42
"8075",6870466580,51783319,26.78
"8076",1445527429,1451525,12.15
"8077",6858131047,96516733,25.42
"8078",6889159619,20919943,34.23
"8079",6808365714,45687501,13.2
"8080",6866187078,8555167,15.32
"8081",6892137577,20472639,34.1
"8082",6869266890,18682390,10.78
"8083",1446300595,12678061,1.18
"8084",6830952036,12846414,1.4
"8085",6889293887,63532487,2
"8086",1446301943,28191976,25.55
"8087",6876031907,10769698,2.32
"8088",6804435313,6429318,1.47
"8089",6872822824,60160157,0.67
"8090",6846168767,54790721,2.72
"8091",1445865821,61535278,3.27
"8092",1445914454,92259,0.25
"8093",1446706654,98607088,1.77
"8094",6825869089,36900767,0.13
"8095",6884751364,45645028,1.97
"8096",1445878883,79869097,8.88
"8097",6853230627,122413995,1.07
"8098",6806398840,57505435,43.17
"8099",6871250866,3408911,0.77
"8100",6858696966,70822744,2.52
"8101",1445532076,97061707,6.72
"8102",1446646158,43993569,2.9
"8103",1445769640,62370,3.17
"8104",6859460163,59255770,220.83
"8105",1449496821,44424592,1.08
"8106",6857710466,10330762,0.77
"8107",1445526778,72848430,1.03
"8108",1445696301,94487982,91.82
"8109",6844108638,60147345,86.52
"8110",6834928056,5632107,4.98
"8111",6841036573,46165962,7.63
"8112",1445601430,94485974,29.37
"8113",6885045463,67607905,61.28
"8114",6876172260,84105130,6.43
"8115",6821464318,30649661,13.1
"8116",6861038465,85304781,3.87
"8117",1446251545,51747718,25.72
"8118",1445549605,61532957,43.47
"8119",1445833527,96816147,3.75
"8120",1446329988,35950601,25.25
"8121",6878649103,98819767,0.75
"8122",6825011800,92333,13.82
"8123",6875786662,37957440,4.2
"8124",1445503719,94696319,114.37
"8125",1445509242,34424147,6.53
"8126",1446285981,13002587,1.93
"8127",1446348171,67602946,49.78
"8128",1445523335,64792070,1.45
"8129",6894150559,63508028,4.02
"8130",6864810522,43980805,11.73
"8131",1446457738,57825220,39.4
"8132",6869696665,81988591,0.27
"8133",6871972273,69910072,16.72
"8134",6887402582,9762194,16.45
"8135",6838400681,80295626,0.93
"8136",6824269856,35311212,1.2
"8137",1445546076,71794913,1.98
"8138",1445512429,96832832,4.08
"8139",6827136801,22406,0.43
"8140",1446495147,53660301,2.28
"8141",6808605480,58617003,1.45
"8142",6849040105,43320699,1.12
"8143",6815400034,83572976,0.68
"8144",6853552317,9377581,98.72
"8145",6839627642,118316,1.13
"8146",6831888717,98065897,0.35
"8147",1445756912,96831252,5.85
"8148",1446425669,98610650,64.03
"8149",6870805453,85523177,0.27
"8150",1445691172,9951500,0.55
"8151",6839827022,6360170,2.05
"8152",6866975167,96839687,1.83
"8153",6845060850,29778757,3.5
"8154",1445812823,91918069,4.27
"8155",6855194382,66122695,3.75
"8156",6846614389,1354060114998,32.73
"8157",6872213595,52099429,2.53
"8158",6803680977,71788255,8.3
"8159",1446458966,27763774,5.43
"8160",6835225156,57035203,3.32
"8161",6868434780,65254026,9.4
"8162",6843219897,70850641,1.12
"8163",6869689792,65248561,11.1
"8164",6853058087,96817497,3.83
"8165",1445527284,56832035,5.23
"8166",6865241332,74776348,0.2
"8167",6836398669,81984355,8.15
"8168",1446155421,35122325,4.32
"8169",6865081801,36285953,16.45
"8170",6840116169,70494650,23.38
"8171",1445876742,95672958,5.77
"8172",6801108133,63602215,1.97
"8173",1445837911,40091099,19.05
"8174",6804461486,96693400,10.33
"8175",1446471002,43996499,0.92
"8176",6852414597,7416978,6
"8177",1445786099,90341554,0.72
"8178",1446540923,78254,0.77
"8179",6871176463,15197701,8.93
"8180",6859085055,67602610,13
"8181",1445731033,4650684,1.02
"8182",6852899033,97748806,17.42
"8183",6841186854,94485655,4.97
"8184",6873169019,81474029,3.55
"8185",6894406794,70820816,6.77
"8186",6880627893,6386949,2.22
"8187",1445551406,37956136,6.18
"8188",6893235472,73072542,1.92
"8189",6815833676,96906036,0.65
"8190",6831030997,34350357,0.55
"8191",1445523563,77826748,3.62
"8192",1445525848,76555445,4.52
"8193",1446387386,95,0.85
"8194",6813838391,68358650,2.37
"8195",1445487789,97103177,1.25
"8196",1446726223,79217019,20.87
"8197",6818719665,760580124,3.08
"8198",6842482566,96814531,11.67
"8199",1446133939,90630,0.05
"8200",1446454302,3758861,19.48
"8201",6872996146,3406037,0.72
"8202",1446635803,54790215,2.63
"8203",6834477519,20631738,8.63
"8204",1445959442,70527727,55.38
"8205",1446682452,59375458,11.38
"8206",1445558121,87257703,0.53
"8207",1445967234,12675782,5.88
"8208",6864495469,57049116,1.45
"8209",6817436147,32010832,2.63
"8210",1446384885,51713506,1.72
"8211",6835110415,62805087,0.52
"8212",1446263588,60135009,1.28
"8213",6840274769,45688028,1.62
"8214",6859347331,57823038,2.45
"8215",1449641261,17625252,111.63
"8216",1445555677,45666466,9.98
"8217",6877067080,88892545,0.22
"8218",6880638834,25671795,0.72
"8219",6826781663,25241791,52.77
"8220",6881309144,66121775,5.47
"8221",1445530069,52095789,4.22
"8222",1445595873,54266537,6.9
"8223",1445697869,65248955,1.12
"8224",6812557209,1130225,1.28
"8225",1446377699,11051479,0.88
"8226",6889148454,89620191,31.68
"8227",1445556128,73929787,9.62
"8228",6869266212,45654487,1.82
"8229",6830209619,83436700,0.15
"8230",1446586913,97735688,2.05
"8231",6804602816,45540236,1.25
"8232",6885091229,43997030,3.43
"8233",6835117871,75192675,3.78
"8234",1446586896,87256007,0.7
"8235",1445698272,106667,3.33
"8236",1445558841,34404355,0.78
"8237",6834965985,91908914,14.27
"8238",1446641068,57798048,2.55
"8239",1446578665,6686960,0.97
"8240",1446669917,45576686,2.2
"8241",6806258417,58544690,42.45
"8242",1445530844,24503490,2.2
"8243",6888711507,78147176,82.75
"8244",6864715579,18114,2.88
"8245",1445692557,1355806944785,2.15
"8246",1445551185,18328342,0.82
"8247",1445510825,54220338,0.9
"8248",1445491803,98707595,0.55
"8249",1446162566,93981743,1.58
"8250",1445638850,26165393,3.45
"8251",1445502520,73465449,1.07
"8252",6877172913,80,1.22
"8253",6837777700,617677768,4.67
"8254",1445535683,64906383,11.55
"8255",1446071726,34347683,3.02
"8256",6885218516,51340008,2.83
"8257",6856070156,6680787,0.27
"8258",6803739482,37926871,1.63
"8259",1445557735,29911386,0.6
"8260",6836858565,64625949,33.08
"8261",6851784572,24,25.25
"8262",6895447151,90353314,4.23
"8263",6857807474,54923253,1.83
"8264",6823848751,68857720,141.08
"8265",1445500380,63606968,12.7
"8266",6825748197,479169220,154.18
"8267",1446216720,26180479,4
"8268",1446171256,10372754,0.83
"8269",6855635199,50172941,0.87
"8270",6867221318,88994846,347.88
"8271",6864176649,49837099,38.8
"8272",1445490525,94058121,34.53
"8273",1445508927,44800323,13.63
"8274",6876700898,3375280,2.37
"8275",6868416747,68326842,19.48
"8276",6870802956,40385589,1
"8277",6867672433,25081007,0.28
"8278",6861687412,44289152,2.33
"8279",1445557327,63515769,0.3
"8280",1445527741,54198333,4.73
"8281",6844707801,26165328,7.3
"8282",6814062277,27745302,3.47
"8283",6874694255,42916208,73.6
"8284",6800920098,34353900,2.33
"8285",6808062601,45654780,0.67
"8286",6870803337,45679552,0.78
"8287",6804611536,11037491,0.45
"8288",6842905087,70857519,2.38
"8289",6880401393,48549,1.35
"8290",6868412977,65233084,0.32
"8291",1445964444,44455713,0.23
"8292",6864262230,34908748,7.02
"8293",1446762110,27755358,0.35
"8294",6857304584,26260528,1.25
"8295",6804634733,16530566,0.37
"8296",6891811980,62506250,0.48
"8297",6880421855,57417773,3.1
"8298",1446545004,40304015,4.58
"8299",1446698378,83634451,3.9
"8300",1446112594,63514880,1.97
"8301",6877234443,57244326,3.53
"8302",6861179556,63558044,0.27
"8303",6867048527,761498317,14.82
"8304",6856155516,14154910,2.17
"8305",6876580175,23553510,0.72
"8306",6877792380,55003481,0.75
"8307",6865419749,95684362,1.23
"8308",6864492461,65241884,5.38
"8309",1445690028,63548678,18.82
"8310",6877078371,26204711,0.63
"8311",1445670718,45690306,0.18
"8312",1445549828,78017846,1.75
"8313",1446577489,23827941,1.78
"8314",1445938727,40411739,0.18
"8315",6871783654,54729436,0.47
"8316",6834774305,4136918,4.02
"8317",6880565320,98035383,6
"8318",6843970794,34910011,28.3
"8319",6866480299,55083946423,5.85
"8320",6854636094,20887106,1.85
"8321",6882351629,35122323,1.35
"8322",6843354861,9829540,49.13
"8323",6844329955,85520654,0.35
"8324",1445895623,54393447,0.53
"8325",6871985838,52090523,5.6
"8326",1449541831,48016015,9.72
"8327",1446343833,45643450,3.15
"8328",1446422345,53096690,18.18
"8329",6853228242,96647021,0.52
"8330",6866990410,71796718,1.97
"8331",6858259028,9907665,1.25
"8332",1446130578,40052374,2.63
"8333",6806398840,27731730,2.48
"8334",1449546156,82053363,0.88
"8335",6811049398,72019661,3.02
"8336",1445528222,57011193,1.85
"8337",1445706156,12678442,18.25
"8338",6821816667,68846,7.27
"8339",1445863756,11020492,2.47
"8340",6804613857,95647634,4.73
"8341",1445851476,34190940,5.38
"8342",6858535903,12094903,6.5
"8343",6878060451,30649368,2.58
"8344",6888087409,43980056,9.1
"8345",1446563534,62191259,2.37
"8346",1445621602,63521267,3.23
"8347",1445883234,43745690,3.73
"8348",6834389147,40212353,3.63
"8349",6868301909,43997129,2.47
"8350",6854353226,52193160,3.2
"8351",6827292625,62040720,7.92
"8352",1446547517,497640122442204,0.5
"8353",6823721976,50328300,0.65
"8354",6876773566,56596729,1.3
"8355",1445533831,53641112,6.43
"8356",6866476622,62504557,4.02
"8357",1445809802,54747914,1.65
"8358",1446237460,44610322,1.25
"8359",6809295479,66109474,2.7
"8360",6861926198,71795300,1.88
"8361",1445679101,79208411,4.18
"8362",1445555187,40088006,5.68
"8363",6889810703,73459622,6.72
"8364",6870665523,40097564,92.87
"8365",6870790734,87711123,70.33
"8366",6873731616,96783068,0.95
"8367",1445656515,46199500,0.32
"8368",6870477324,35515340,6.88
"8369",6868860010,47722104,8.52
"8370",6868497142,26207270,9.08
"8371",1445518100,96199397,24.38
"8372",6876485369,73451510,1.32
"8373",1446328189,94841550,56.57
"8374",1446700355,40089029,1.62
"8375",1445540622,65231830,4.83
"8376",1445556790,43994850,2.35
"8377",6804446585,7386151,1.38
"8378",1446459105,38159,0.35
"8379",6875464510,57049421,0.37
"8380",1445491629,70379221,2.72
"8381",6813871630,65235452,0.53
"8382",6868575223,6433461,10.03
"8383",6823143579,2594497,7.07
"8384",1446703682,12841852,0.87
"8385",6852966739,63543526,10.95
"8386",6849390605,91904053,1.55
"8387",1446048133,11031118,11.68
"8388",1446545596,12601926,9.6
"8389",1446710997,6366630,1.87
"8390",1445553275,57788230,4.2
"8391",6877453700,83439196,22.75
"8392",1445548418,63531964,15.97
"8393",6893253960,43160498,0.32
"8394",6881234330,73454603,12.48
"8395",6847004190,9070107,7.43
"8396",6864125720,14730333,30
"8397",1445988879,45110331,1.85
"8398",6850931572,42524512,0.38
"8399",6843862679,97392231,0.42
"8400",6885951951,1617154,0.58
"8401",6859299017,79565550,11.28
"8402",1446563687,63542946,30.58
"8403",6876285931,95647666,4.7
"8404",1446128426,96832012,15.67
"8405",1445603964,54429469,11.73
"8406",6801590940,65219493,5.57
"8407",6850094174,65749592,0.32
"8408",1445965731,34350506,0.28
"8409",1445543760,6392376,11.13
"8410",6884302994,21061764,1.73
"8411",6850337987,45646856,6.67
"8412",6836659490,98923832,7.27
"8413",6804610020,98036242,0.48
"8414",6861617807,70849900,1.18
"8415",6884017278,83242530,5.87
"8416",6804867141,57013588,0.7
"8417",6868792518,3391940,6.98
"8418",6811530348,94707905,1.97
"8419",1446330637,35676343,2.63
"8420",6836682915,70855182,0.47
"8421",6836906558,47690,0.37
"8422",6875029620,7149242,0.57
"8423",1446402378,56165724,1.03
"8424",1446397080,24,3.12
"8425",6890109795,6691295,0.28
"8426",1446096203,90341299,4.8
"8427",1446567307,45566791,1.65
"8428",6845852425,65235727,4.23
"8429",1445970410,96842579,2.7
"8430",6837361707,86174596,15.52
"8431",1445540151,87047402,0.17
"8432",6809974585,6728625,81.78
"8433",1445560094,11042713,5.4
"8434",6872556979,24062506,30.82
"8435",1445520880,45686866,40.65
"8436",6823769742,83497556,1.13
"8437",1445500024,34346925,0.28
"8438",1445778560,9168428,1.95
"8439",6852865024,9311312,0.25
"8440",1445812410,57249931,1.95
"8441",6868329079,66117374,1.12
"8442",1445713955,98581520,1.33
"8443",1445772473,731109908,2.42
"8444",6883412844,40095591,0.58
"8445",6868843019,9184157,0.22
"8446",1445522565,65354790,1.02
"8447",6810988099,97629653,2.95
"8448",6819386775,29136230,1.95
"8449",6805553632,63502827,2.63
"8450",6839631499,57792302,0.32
"8451",1445560339,29774298,0.72
"8452",6874050740,79566876,1.15
"8453",6850641834,73472889,5.6
"8454",6837615701,50383105371,0.23
"8455",1445555131,58454775,1.28
"8456",1445755436,12295690,13
"8457",6834466025,29708588,0.62
"8458",6807103173,30642165,1.87
"8459",6834389147,17265592591975,6.17
"8460",6822837881,40212126,3.02
"8461",1445537539,65255917,1.67
"8462",6882746576,96198630,3.67
"8463",6868808057,54897730,12.43
"8464",1446300793,6335059,1.32
"8465",1445558508,414,6.83
"8466",1446728914,73461517,11.08
"8467",1449777066,33259,7.93
"8468",6888948414,9169838,2.62
"8469",6843855986,37962586,6.4
"8470",6825677507,57793976,9.75
"8471",6894131535,84358406,1.5
"8472",1445713936,8250683,24.9
"8473",1446510545,46197749,3.95
"8474",6848862091,45144190,7.65
"8475",6850804138,358114,7.85
"8476",1446599884,97349989,8.93
"8477",1446546439,40208932,19.72
"8478",1446162096,62796748,17
"8479",1446402378,16545332,58.25
"8480",6871294718,40242188,1.45
"8481",6880565320,27757601,11.22
"8482",6860332413,96194979,1.85
"8483",6807577125,761501063,13.45
"8484",1446575470,96673106,17.08
"8485",6876754521,89620371,239.97
"8486",6883275364,96253974,2.05
"8487",6856746976,62837650,10.52
"8488",1445834307,44421125,12.45
"8489",6871701315,6333403,1.1
"8490",1445915334,50801559,2.53
"8491",1445483903,70422137,0.68
"8492",1445949802,87266790,0.52
"8493",6884480490,342230,17.93
"8494",1445793052,96174831,3.63
"8495",1445497088,34347677,49.38
"8496",6803604870,55017482,9.73
"8497",1445540309,78011364,3.62
"8498",1449778927,73085298,1.57
"8499",6808693324,94485389,58.1
"8500",6851721217,62821735,19.03
"8501",1445594985,71796584,16.77
"8502",6828384047,29780386,18.72
"8503",6804864941,55803385,17.08
"8504",1446689895,46456411,38.13
"8505",6804610020,96824875,0.62
"8506",6843515089,12775563,9.07
"8507",6860617322,57812671,2.32
"8508",6809293974,14855,1.53
"8509",6812475320,32750129,9
"8510",6862997169,16531286,11.93
"8511",6866990151,9725649,0.82
"8512",6878000937,68423773,5.8
"8513",6894154650,96827813,0.22
"8514",6823751331,17700825,12.6
"8515",1446093727,46185636,0.7
"8516",6895226294,67533758,9.9
"8517",1445627846,94485668,0.38
"8518",1445694868,8674330,39.42
"8519",1446086027,6324114,1.33
"8520",1446360659,54770107,7.22
"8521",1445517405,20864374,2.82
"8522",6880661258,46968507,6.28
"8523",6833985544,63511666,7.53
"8524",6802642443,11578823,1.1
"8525",1446489313,8357096,1.97
"8526",6823774842,3358915,1.08
"8527",6854962075,90607829,4.83
"8528",6801562296,82011670,6.17
"8529",6876376028,73484608,0.6
"8530",6885951951,45569204,2.95
"8531",1446331989,62525956,0.22
"8532",6876939657,57498952,23
"8533",6885130270,20354499,16.95
"8534",1445513977,66113519,3.75
"8535",1446673425,63548147,1.72
"8536",6876649046,63540082,41.47
"8537",6851178248,65618104,23.77
"8538",6826300294,78196585,10.82
"8539",6801752732,57394548,1.28
"8540",6841679343,29754101,4.65
"8541",6884274705,54271290,5.15
"8542",6869244920,83412052,27.73
"8543",6851915040,59919889,2.33
"8544",1445740529,83434623,7.25
"8545",6853097901,6670894,1.53
"8546",6823066377,70384406,6.25
"8547",6844516039,83442439,30.85
"8548",6872506280,9776810,2.6
"8549",1445542993,15206301,0.85
"8550",1445529373,34191297,1.93
"8551",1445558150,96826235,3.37
"8552",1445547366,95662495,4.67
"8553",6871251637,6335247,0.53
"8554",6848758429,82235578,55.95
"8555",1445528298,19152520,9.88
"8556",1445754682,54770072,1.02
"8557",6889882810,70856107,9.55
"8558",6843089417,29,15.6
"8559",6852533455,96810926,0.53
"8560",6804614924,43551810,2.55
"8561",1445526332,96811878,1.72
"8562",6866317735,65624565,0.22
"8563",6873167431,98065385,1.47
"8564",1445528515,18040155,2.05
"8565",6813683656,96830345,2.1
"8566",6859042756,61317501,5.77
"8567",6888639069,51723074,0.9
"8568",1445563269,2102968,11.68
"8569",6851651220,82633774,75.18
"8570",1446512090,26203294,40.92
"8571",6830738273,80844667,3.82
"8572",6869418772,8695575,7.18
"8573",1445972473,93994350,0.18
"8574",6870841021,19843024,0.5
"8575",6847954059,54451298,1.45
"8576",1445834945,730469647,1.15
"8577",6892569513,16744919,0.83
"8578",6878489734,90919,5.42
"8579",6839745479,96837032,14.35
"8580",1449783817,62794215,1.32
"8581",1446218909,61569050,0.17
"8582",6813898999,58209065,0.82
"8583",1446055710,94486478,1.05
"8584",1446325633,40212615,0.75
"8585",6894468954,64555905,8.18
"8586",6868816876,51342313,0.32
"8587",1446088414,43026,5.55
"8588",1445503137,96176500,0.47
"8589",1446325643,85526307,0.32
"8590",1446090870,57014358,7.63
"8591",6808411327,12257607,28.07
"8592",1445542837,1726143658303,12.52
"8593",6834702718,65220885,0.25
"8594",1445733917,51692285,2.25
"8595",1446750392,57425854,2.73
"8596",6876551508,78192567,0.4
"8597",6804599487,65250419,0.28
"8598",6852889015,96188703,0.77
"8599",6870791814,44452202,0.17
"8600",1445550505,57245728,0.47
"8601",6844616367,12588038,3.58
"8602",1445492259,66449364,3.2
"8603",6889876031,32954474,2.05
"8604",6850578051,4677994,2.92
"8605",1446128406,54261051,0.47
"8606",6818052148,66286812,6.08
"8607",1445633479,70852870,6.67
"8608",6886793426,46185710,2.25
"8609",6863609458,46161818,26
"8610",1446216562,56415210,0.23
"8611",1446501453,77540446,5.93
"8612",1445995418,54710322,2.6
"8613",6838446768,22075986,0.98
"8614",6836655492,22115012,4.82
"8615",6892021085,56836923,0.65
"8616",6871690748,11039295,2.4
"8617",6847059216,43993492,2.1
"8618",1445764597,34194207,9.48
"8619",6863712146,73077970,16.07
"8620",6861669003,70816767,12.32
"8621",6804636846,6667610,0.28
"8622",6829295590,72544505,9.02
"8623",1446223465,79171898,0.3
"8624",6869073197,96833709,24.08
"8625",1446107706,83780746,2.63
"8626",6811763688,42646835,0.77
"8627",1445557979,90340927,10.4
"8628",1445523105,46346675,0.5
"8629",1445551990,85371766,19.52
"8630",6872150194,20975661,6.42
"8631",1445497501,52347684,16.7
"8632",1445495539,37955625,7.32
"8633",6843782458,9189601,8.28
"8634",6874188334,62501955,1.32
"8635",6804594934,29145712,0.2
"8636",1446216525,82065690,16.02
"8637",1446201077,98063729,3.78
"8638",1445507960,98071440,2.13
"8639",6808305754,78229237,0.93
"8640",6805229364,57789779,1.9
"8641",6880675994,63600190,5.37
"8642",1445685776,52193868,0.6
"8643",1445553402,76243668,26.6
"8644",6804595376,34193857,1.05
"8645",6836292184,79209783,3.67
"8646",1445546925,43439232,32.78
"8647",6875197700,73477998,0.3
"8648",6839215681,43788389,4.4
"8649",1445503465,54250792,1.12
"8650",1446470756,27732757,0.58
"8651",1445969147,51728919,4.73
"8652",1445772288,98034836,1.12
"8653",6831625063,66112417,9.02
"8654",6859903959,31488530,1.85
"8655",1445737541,92164713,7.05
"8656",6892757603,83440278,0.43
"8657",6870705403,62498127,6.22
"8658",1445691539,46204248,2.82
"8659",1445484987,45659582,1.73
"8660",1446308271,6673105,0.45
"8661",6844330322,96197056,1.05
"8662",1445855304,96816726,0.18
"8663",1449543106,576103,9.38
"8664",6804636546,46527131,0.92
"8665",6844325246,65234356,2.12
"8666",6826300294,96835387,3.02
"8667",6849467299,61570545,3.42
"8668",6876972727,20218618,3.97
"8669",1446541463,34353025,7
"8670",6856884673,96190477,23.25
"8671",1445749665,11221074,40.6
"8672",1445776467,79628877,21.32
"8673",1445798222,43989279,4.05
"8674",1446203047,62646987,0.63
"8675",6852691670,98076397,0.3
"8676",6805534702,90339722,1.3
"8677",1445951162,97335132,0.9
"8678",1445527622,43986356,1.08
"8679",1445901913,96855802,5.63
"8680",6869073197,47630125,5.67
"8681",1446227027,79483106,7.97
"8682",1446070567,96198736,1.85
"8683",1445765800,46756180,1
"8684",6882941273,40412776,0.43
"8685",6891440531,23962704,44.63
"8686",1446623969,98554691,1.78
"8687",6868472590,46166321,0.48
"8688",6812915456,6689027,7.38
"8689",6865495760,96833822,2.42
"8690",1445746393,46169935,4.48
"8691",6804612498,57207713,0.4
"8692",6804609738,3422982,0.22
"8693",6866750144,99043867,0.57
"8694",6884314136,92677079,0.43
"8695",1445549387,65246585,0.28
"8696",6875197700,35326170,0.42
"8697",1446406544,85075753,1.05
"8698",6850624287,478723923,102.3
"8699",1445557981,40096311,5.35
"8700",6817138334,40306593,13.68
"8701",6858441808,26210728,2.58
"8702",6801590201,98611673,5.82
"8703",6874544031,37937088,0.7
"8704",6875197619,6323101,1.65
"8705",1445846175,40299478,2.12
"8706",6876101040,73620837,38.7
"8707",6822917878,63503653,3.87
"8708",6863770308,42969939,2.07
"8709",6869622054,52197080,0.9
"8710",6859349140,45678245,0.6
"8711",6859971574,63540684,1.32
"8712",6842408376,29136785,0.62
"8713",6804637575,12097726,0.5
"8714",6804601262,96835840,0.9
"8715",1445779193,56849283,0.5
"8716",6868499200,54996064,1.07
"8717",1445539540,54246380,0.9
"8718",6865496696,3491819,0.32
"8719",1445556938,90607083,3
"8720",1446220911,94486512,0.67
"8721",6880655650,63419555,0.45
"8722",6809200131,19944208,1.12
"8723",1445519346,425,0.53
"8724",1446229360,497924365,0.72
"8725",6805305426,63514522,6.4
"8726",6809753630,1968,3.98
"8727",1445785901,34194007,3.12
"8728",1446473163,63530998,0.17
"8729",1445844388,97704,0.77
"8730",6804595686,27765708,0.57
"8731",6870831494,59376557,12.75
"8732",6858296980,96164220,29.25
"8733",6868878793,10981908,0.73
"8734",6801828608,43556914,0.53
"8735",1446529242,86009,1.97
"8736",1446164500,73489280,0.48
"8737",6878845822,46313239,1.35
"8738",1449607893,78667335,1.72
"8739",1445814025,27739131,2.18
"8740",1445740693,40097986,15.07
"8741",6870473426,8915437,0.85
"8742",6878409986,57817778,4.78
"8743",1445556433,87229850,34.43
"8744",6861309599,497224226,211.45
"8745",1446249693,37924062,19.8
"8746",1446001065,93799309,8.55
"8747",1445932160,46172882,3.88
"8748",6878001936,45658420,0.63
"8749",1446250255,26186389,1.82
"8750",6853789801,98039890,13.3
"8751",6870665523,57102868,1.53
"8752",1445494120,70847738,1.47
"8753",6817886372,45647546,0.23
"8754",1446542035,45680798,0.9
"8755",6802472579,60150819,0.68
"8756",1445600680,96199004,8.28
"8757",1446345134,98605761,4
"8758",6851331801,6405709,1.05
"8759",1446194017,90606924,1.9
"8760",1446229180,57009081,0.53
"8761",1445541505,34151797,6.02
"8762",6833039574,57033330,1.07
"8763",1446693849,12849699,0.77
"8764",1445740811,63591221,1.32
"8765",6814141994,31589415,32.2
"8766",6804393655,498413494,48.67
"8767",6813746884,478598483,0.68
"8768",6863488526,43995532,23.7
"8769",1445530550,56855871,1.52
"8770",6881881430,98035257,3
"8771",1446741975,63505195,3.08
"8772",6823022953,78188076,1.07
"8773",6831542691,3431777,0.38
"8774",6801268935,5568289,57.23
"8775",6883279283,9178704,1.05
"8776",1445531296,80642295,0.58
"8777",6845228784,37936710,2.95
"8778",6894439482,72576175,145.93
"8779",1446552922,9182793,40.47
"8780",1446250848,95651516,0.63
"8781",6861033090,96595467,1.77
"8782",6870664815,45673134,2.95
"8783",1445843672,46207067,0.13
"8784",6868834254,96847030,2.33
"8785",6884302379,82941327,14.4
"8786",6890557231,93182660,29.27
"8787",6861820574,16547976,9.08
